temp,temp_min,temp_max,description,mainDescription,speed,deg,dt_txt,humidity,rain
2.0,2.0,2.0,broken clouds,Clouds,5.0,100.0,2018-01-07 21:00:00 +0000 UTC,64.0,0.0
1.57000000000005,1.0,2.0,scattered clouds,Clouds,5.0,100.0,2018-01-07 22:00:00 +0000 UTC,69.0,0.0
2.0,2.0,2.0,scattered clouds,Clouds,5.0,110.0,2018-01-07 23:00:00 +0000 UTC,64.0,0.0
0.57000000000005,0.0,1.0,scattered clouds,Clouds,4.0,100.0,2018-01-08 00:00:00 +0000 UTC,100.0,0.0
1.1299999999999955,0.0,2.0,scattered clouds,Clouds,4.0,100.0,2018-01-08 01:00:00 +0000 UTC,100.0,0.0
0.26000000000004775,-2.0,2.0,scattered clouds,Clouds,4.0,100.0,2018-01-08 02:00:00 +0000 UTC,86.0,0.0
-0.2999999999999545,-2.0,1.0,scattered clouds,Clouds,5.0,100.0,2018-01-08 03:00:00 +0000 UTC,79.0,0.0
-0.2999999999999545,-2.0,1.0,scattered clouds,Clouds,4.0,100.0,2018-01-08 04:00:00 +0000 UTC,79.0,0.0
-0.42999999999995,-1.0,0.0,scattered clouds,Clouds,4.0,100.0,2018-01-08 05:00:00 +0000 UTC,74.0,0.0
-0.8700000000000045,-2.0,0.0,scattered clouds,Clouds,3.0,100.0,2018-01-08 06:00:00 +0000 UTC,79.0,0.0
-0.8700000000000045,-2.0,0.0,scattered clouds,Clouds,3.0,90.0,2018-01-08 07:00:00 +0000 UTC,79.0,0.0
0.12999999999999545,-1.0,1.0,scattered clouds,Clouds,3.0,100.0,2018-01-08 08:00:00 +0000 UTC,74.0,0.0
-0.48999999999995225,-1.0,0.0,Sky is Clear,Clear,3.0,90.0,2018-01-08 09:00:00 +0000 UTC,74.0,0.0
0.5200000000000387,-1.0,2.0,Sky is Clear,Clear,4.0,100.0,2018-01-08 10:00:00 +0000 UTC,80.0,0.0
3.0,3.0,3.0,scattered clouds,Clouds,5.0,100.0,2018-01-08 11:00:00 +0000 UTC,69.0,0.0
