temp,temp_min,temp_max,description,mainDescription,speed,deg,dt_txt,humidity,rain
5.43,5,6,light intensity shower rain,Rain,5,210,2018/02/17 00:00,87,0
5,5,5,broken clouds,Clouds,4,230,2018/02/17 01:00,93,0
5,5,5,broken clouds,Clouds,4,250,2018/02/17 02:00,93,0
4,4,4,scattered clouds,Clouds,3,230,2018/02/17 03:00,93,0
3,3,3,few clouds,Clouds,3,230,2018/02/17 04:00,100,0
3,3,3,few clouds,Clouds,2,220,2018/02/17 05:00,93,0
3.13,2,4,few clouds,Clouds,2,240,2018/02/17 06:00,100,0
3,3,3,few clouds,Clouds,6,240,2018/02/17 07:00,93,0
3,3,3,few clouds,Clouds,6,250,2018/02/17 08:00,93,0
4,4,4,few clouds,Clouds,7,250,2018/02/17 09:00,86,0
5,5,5,few clouds,Clouds,6,250,2018/02/17 10:00,86,0
6,6,6,few clouds,Clouds,6,240,2018/02/17 11:00,81,0
6,6,6,scattered clouds,Clouds,4,240,2018/02/17 12:00,81,0
7,7,7,scattered clouds,Clouds,5,230,2018/02/17 13:00,81,0
8.43,8,9,scattered clouds,Clouds,4,220,2018/02/17 14:00,70,0
8.43,8,9,scattered clouds,Clouds,5,250,2018/02/17 15:00,66,0
8.43,8,9,scattered clouds,Clouds,4,210,2018/02/17 16:00,61,0
8.43,8,9,scattered clouds,Clouds,4,240,2018/02/17 17:00,61,0
6.43,6,7,few clouds,Clouds,2,230,2018/02/17 18:00,70,0
5.43,5,6,scattered clouds,Clouds,2,210,2018/02/17 19:00,75,0
3.57,3,4,few clouds,Clouds,2,210,2018/02/17 20:00,86,0
2.7,1,4,scattered clouds,Clouds,2,210,2018/02/17 21:00,100,0
3.13,2,4,broken clouds,Clouds,2,210,2018/02/17 22:00,93,0
3.7,2,5,broken clouds,Clouds,2,120,2018/02/17 23:00,93,0
4.13,3,5,broken clouds,Clouds,1,0,2018/02/18 00:00,93,0
5.13,4,6,broken clouds,Clouds,2,110,2018/02/18 01:00,93,0
4.13,3,5,broken clouds,Clouds,1,140,2018/02/18 02:00,93,0
4.57,4,5,broken clouds,Clouds,2,160,2018/02/18 03:00,93,0
5,5,5,broken clouds,Clouds,2,140,2018/02/18 04:00,93,0
6,6,6,broken clouds,Clouds,2,150,2018/02/18 05:00,93,0
4.43,4,5,broken clouds,Clouds,4,130,2018/02/18 06:00,100,0
3.17,1,6,mist,Mist,4,140,2018/02/18 07:00,100,0
3.73,2,6,scattered clouds,Clouds,4,150,2018/02/18 08:00,93,0
4.3,3,6,broken clouds,Clouds,4,150,2018/02/18 09:00,100,0
5.87,5,7,light rain,Rain,4,160,2018/02/18 10:00,93,0
6.43,6,7,light rain,Rain,2,160,2018/02/18 11:00,93,0
7.43,7,8,light rain,Rain,2,160,2018/02/18 12:00,93,0
8,8,8,light intensity drizzle rain,Drizzle,2,160,2018/02/18 13:00,93,0
9.57,9,10,light intensity drizzle rain,Drizzle,2,220,2018/02/18 14:00,93,0
9.57,9,10,light intensity drizzle,Drizzle,4,230,2018/02/18 15:00,100,0
10,10,10,light intensity drizzle rain,Drizzle,5,240,2018/02/18 16:00,93,0
10,10,10,light intensity drizzle rain,Drizzle,5,250,2018/02/18 17:00,93,0
10,10,10,light intensity drizzle rain,Drizzle,5,250,2018/02/18 18:00,100,0
10,10,10,light intensity drizzle rain,Drizzle,5,250,2018/02/18 19:00,100,0
10,10,10,light intensity drizzle rain,Drizzle,5,250,2018/02/18 20:00,100,0
10,10,10,light intensity drizzle rain,Drizzle,8,260,2018/02/18 21:00,100,0
10,10,10,light intensity drizzle,Drizzle,7,260,2018/02/18 22:00,100,0
10,10,10,light intensity drizzle,Drizzle,6,260,2018/02/18 23:00,100,0
10,10,10,mist,Mist,8,260,2018/02/19 00:00,93,0
10,10,10,broken clouds,Clouds,7,260,2018/02/19 01:00,93,0
10,10,10,mist,Mist,6,260,2018/02/19 02:00,93,0
10,10,10,mist,Mist,5,250,2018/02/19 03:00,93,0
10,10,10,mist,Mist,4,260,2018/02/19 04:00,93,0
10,10,10,broken clouds,Clouds,4,260,2018/02/19 05:00,93,0
9,9,9,broken clouds,Clouds,6,260,2018/02/19 06:00,100,0
9,9,9,broken clouds,Clouds,4,270,2018/02/19 07:00,100,0
9,9,9,light intensity drizzle,Drizzle,5,270,2018/02/19 08:00,100,0
9,9,9,light intensity drizzle,Drizzle,5,270,2018/02/19 09:00,100,0
9,9,9,broken clouds,Clouds,5,270,2018/02/19 10:00,100,0
10,10,10,broken clouds,Clouds,5,260,2018/02/19 11:00,93,0
10,10,10,broken clouds,Clouds,5,260,2018/02/19 12:00,93,0
10.43,10,11,broken clouds,Clouds,4,260,2018/02/19 13:00,87,0
11,11,11,broken clouds,Clouds,5,280,2018/02/19 14:00,87,0
12,12,12,broken clouds,Clouds,4,270,2018/02/19 15:00,81,0
12,12,12,broken clouds,Clouds,3,280,2018/02/19 16:00,81,0
12,12,12,scattered clouds,Clouds,4,290,2018/02/19 17:00,76,0
10.43,10,11,broken clouds,Clouds,3,270,2018/02/19 18:00,81,0
11,11,11,light rain,Rain,3,280,2018/02/19 19:00,81,0
10,10,10,light intensity drizzle rain,Drizzle,5,270,2018/02/19 20:00,93,0
8.57,8,9,light intensity drizzle,Drizzle,7,310,2018/02/19 21:00,93,0
7.57,7,8,broken clouds,Clouds,5,310,2018/02/19 22:00,87,0
6,6,6,broken clouds,Clouds,5,290,2018/02/19 23:00,93,0
5,5,5,scattered clouds,Clouds,4,280,2018/02/20 00:00,93,0
4.43,4,5,scattered clouds,Clouds,4,290,2018/02/20 01:00,93,0
3.43,3,4,scattered clouds,Clouds,6,290,2018/02/20 02:00,93,0
2.87,2,4,few clouds,Clouds,5,300,2018/02/20 03:00,93,0
1.87,1,3,few clouds,Clouds,6,290,2018/02/20 04:00,93,0
2.43,2,3,few clouds,Clouds,6,280,2018/02/20 05:00,93,0
2.43,2,3,few clouds,Clouds,5,280,2018/02/20 06:00,93,0
2.43,2,3,few clouds,Clouds,5,290,2018/02/20 07:00,93,0
1.43,1,2,few clouds,Clouds,3,300,2018/02/20 08:00,93,0
1.3,0,3,few clouds,Clouds,2,300,2018/02/20 09:00,93,0
2.87,2,4,few clouds,Clouds,5,300,2018/02/20 10:00,93,0
5.87,5,7,few clouds,Clouds,6,320,2018/02/20 11:00,81,0
6.43,6,7,few clouds,Clouds,5,320,2018/02/20 12:00,81,0
8,8,8,few clouds,Clouds,6,320,2018/02/20 13:00,75,0
9,9,9,few clouds,Clouds,7,330,2018/02/20 14:00,70,0
9,9,9,few clouds,Clouds,6,340,2018/02/20 15:00,66,0
9,9,9,few clouds,Clouds,6,340,2018/02/20 16:00,66,0
7.93,7.93,7.93,few clouds,Clouds,6,358,2018/02/20 17:00,95,0
8,8,8,few clouds,Clouds,5,10,2018/02/20 18:00,65,0
6.51,6,7,few clouds,Clouds,4,360,2018/02/20 19:00,75,0
4.27,2,6,few clouds,Clouds,1,0,2018/02/20 20:00,93,0
2.7,1,4,few clouds,Clouds,2,310,2018/02/20 21:00,86,0
1.7,0,3,few clouds,Clouds,3,320,2018/02/20 22:00,100,0
0,0,0,Sky is Clear,Clear,3,310,2018/02/20 23:00,100,0
0.57,0,1,Sky is Clear,Clear,1,0,2018/02/21 00:00,100,0
0,0,0,Sky is Clear,Clear,1,0,2018/02/21 01:00,100,0
6.008,6.008,6.008,few clouds,Clouds,3,25,2018/02/21 02:00,100,0
-0.99,-2,0,Sky is Clear,Clear,1,300,2018/02/21 03:00,100,0
-1,-1,-1,Sky is Clear,Clear,3,300,2018/02/21 04:00,92,0
-1,-1,-1,Sky is Clear,Clear,1,0,2018/02/21 05:00,100,0
5.926,5.926,5.926,overcast clouds,Clouds,2,57,2018/02/21 06:00,100,0
-0.49,-1,0,scattered clouds,Clouds,1,270,2018/02/21 07:00,100,0
0.13,-1,1,broken clouds,Clouds,2,300,2018/02/21 08:00,92,0
-0.57,-1,0,scattered clouds,Clouds,2,340,2018/02/21 09:00,100,0
1.3,0,3,few clouds,Clouds,1,0,2018/02/21 10:00,93,0
4.3,3,6,few clouds,Clouds,1,0,2018/02/21 11:00,93,0
6.87,6,8,few clouds,Clouds,3,160,2018/02/21 12:00,75,0
8.49,8,9,few clouds,Clouds,3,130,2018/02/21 13:00,70,0
8,8,8,few clouds,Clouds,4,140,2018/02/21 14:00,65,0
8.43,8,9,few clouds,Clouds,5,120,2018/02/21 15:00,61,0
8,8,8,few clouds,Clouds,5,120,2018/02/21 16:00,61,0
7,7,7,few clouds,Clouds,5,130,2018/02/21 17:00,70,0
6,6,6,few clouds,Clouds,4,140,2018/02/21 18:00,70,0
4.43,4,5,scattered clouds,Clouds,4,140,2018/02/21 19:00,80,0
4.43,4,5,scattered clouds,Clouds,3,150,2018/02/21 20:00,80,0
4,4,4,scattered clouds,Clouds,2,160,2018/02/21 21:00,86,0
3.57,3,4,few clouds,Clouds,2,140,2018/02/21 22:00,86,0
2.23,1,3,broken clouds,Clouds,2,160,2018/02/21 23:00,100,0
1,1,1,broken clouds,Clouds,2,160,2018/02/22 00:00,100,0
3.7,2,5,broken clouds,Clouds,1,0,2018/02/22 01:00,93,0
4.13,3,5,broken clouds,Clouds,1,160,2018/02/22 02:00,86,0
4.13,3,5,broken clouds,Clouds,2,160,2018/02/22 03:00,86,0
5.57,5,6,broken clouds,Clouds,2,170,2018/02/22 04:00,80,0
5,5,5,broken clouds,Clouds,2,150,2018/02/22 05:00,86,0
5,5,5,broken clouds,Clouds,2,160,2018/02/22 06:00,86,0
5,5,5,broken clouds,Clouds,3,150,2018/02/22 07:00,86,0
5,5,5,broken clouds,Clouds,4,150,2018/02/22 08:00,86,0
6,6,6,broken clouds,Clouds,5,150,2018/02/22 09:00,81,0
6,6,6,broken clouds,Clouds,4,150,2018/02/22 10:00,81,0
6,6,6,broken clouds,Clouds,5,140,2018/02/22 11:00,81,0
6,6,6,broken clouds,Clouds,5,150,2018/02/22 12:00,75,0
5.55,5,6,light intensity shower rain,Rain,7,160,2018/02/22 13:00,80,0
6,6,6,light intensity drizzle,Drizzle,6,150,2018/02/22 14:00,75,0
6,6,6,broken clouds,Clouds,5,160,2018/02/22 15:00,75,0
6,6,6,broken clouds,Clouds,6,170,2018/02/22 16:00,70,0
6,6,6,broken clouds,Clouds,5,150,2018/02/22 17:00,70,0
5,5,5,broken clouds,Clouds,6,150,2018/02/22 18:00,75,0
4,4,4,broken clouds,Clouds,5,160,2018/02/22 19:00,100,0
4,4,4,broken clouds,Clouds,5,160,2018/02/22 20:00,100,0
3.61,3,4,scattered clouds,Clouds,4,160,2018/02/22 21:00,100,0
3,3,3,scattered clouds,Clouds,3,160,2018/02/22 22:00,74,0
3,3,3,few clouds,Clouds,3,170,2018/02/22 23:00,74,0
3,3,3,few clouds,Clouds,3,150,2018/02/23 00:00,74,0
5.293,5.293,5.293,broken clouds,Clouds,8,167,2018/02/23 01:00,100,0
4,4,4,broken clouds,Clouds,5,160,2018/02/23 02:00,100,0
4,4,4,broken clouds,Clouds,6,160,2018/02/23 03:00,100,0
3.43,3,4,broken clouds,Clouds,5,150,2018/02/23 04:00,69,0
3,3,3,broken clouds,Clouds,7,140,2018/02/23 05:00,69,0
3,3,3,broken clouds,Clouds,5,150,2018/02/23 06:00,100,0
3.43,3,4,broken clouds,Clouds,6,160,2018/02/23 07:00,100,0
3,3,3,scattered clouds,Clouds,6,160,2018/02/23 08:00,74,0
2.43,2,3,scattered clouds,Clouds,5,160,2018/02/23 09:00,69,0
3,3,3,scattered clouds,Clouds,8,150,2018/02/23 10:00,69,0
3.43,3,4,broken clouds,Clouds,9,150,2018/02/23 11:00,64,0
4,4,4,broken clouds,Clouds,9,160,2018/02/23 12:00,64,0
4.51,4,5,broken clouds,Clouds,9,150,2018/02/23 13:00,64,0
4.57,4,5,broken clouds,Clouds,9,150,2018/02/23 14:00,69,0
4,4,4,broken clouds,Clouds,9,150,2018/02/23 15:00,64,0
4,4,4,broken clouds,Clouds,8,150,2018/02/23 16:00,64,0
3,3,3,broken clouds,Clouds,7,140,2018/02/23 17:00,69,0
3,3,3,broken clouds,Clouds,9,140,2018/02/23 18:00,69,0
2.77,2,4,broken clouds,Clouds,6,140,2018/02/23 19:00,64,0
2.99,2,4,broken clouds,Clouds,6,140,2018/02/23 20:00,64,0
2.16,1,4,broken clouds,Clouds,7,140,2018/02/23 21:00,69,0
2.87,2,4,broken clouds,Clouds,8,140,2018/02/23 22:00,100,0
2.87,2,4,broken clouds,Clouds,8,140,2018/02/23 23:00,69,0
3.43,3,4,broken clouds,Clouds,6,160,2018/02/24 00:00,64,0
3.43,3,4,broken clouds,Clouds,7,140,2018/02/24 01:00,64,0
3,3,3,broken clouds,Clouds,8,150,2018/02/24 02:00,69,0
3,3,3,broken clouds,Clouds,7,160,2018/02/24 03:00,64,0
2.49,2,3,broken clouds,Clouds,9,160,2018/02/24 04:00,64,0
2,2,2,broken clouds,Clouds,8,160,2018/02/24 05:00,64,0
1.43,1,2,broken clouds,Clouds,8,160,2018/02/24 06:00,69,0
1.43,1,2,broken clouds,Clouds,6,150,2018/02/24 07:00,69,0
1.39,1,2,broken clouds,Clouds,6,150,2018/02/24 08:00,69,0
1.49,1,2,broken clouds,Clouds,6,150,2018/02/24 09:00,69,0
2.43,2,3,broken clouds,Clouds,6,150,2018/02/24 10:00,64,0
2.57,2,3,broken clouds,Clouds,6,140,2018/02/24 11:00,69,0
3,3,3,broken clouds,Clouds,6,140,2018/02/24 12:00,64,0
3,3,3,broken clouds,Clouds,5,140,2018/02/24 13:00,64,0
4,4,4,broken clouds,Clouds,5,140,2018/02/24 14:00,64,0
4.57,4,5,scattered clouds,Clouds,6,130,2018/02/24 15:00,64,0
4,4,4,scattered clouds,Clouds,6,120,2018/02/24 16:00,64,0
4,4,4,scattered clouds,Clouds,5,100,2018/02/24 17:00,64,0
2.57,2,3,broken clouds,Clouds,3,110,2018/02/24 18:00,74,0
1.13,0,2,broken clouds,Clouds,3,80,2018/02/24 19:00,100,0
0.13,-1,1,broken clouds,Clouds,2,110,2018/02/24 20:00,86,0
-0.16,-2,1,scattered clouds,Clouds,2,110,2018/02/24 21:00,86,0
-0.48,-2,1,scattered clouds,Clouds,2,110,2018/02/24 22:00,86,0
0.26,-2,2,Sky is Clear,Clear,3,120,2018/02/24 23:00,86,0
2,2,2,Sky is Clear,Clear,5,130,2018/02/25 00:00,69,0
1.87,1,3,Sky is Clear,Clear,4,130,2018/02/25 01:00,59,0
1.87,1,3,Sky is Clear,Clear,5,130,2018/02/25 02:00,64,0
1.87,1,3,Sky is Clear,Clear,7,130,2018/02/25 03:00,64,0
1.99,1,3,Sky is Clear,Clear,7,130,2018/02/25 04:00,69,0
1.87,1,3,Sky is Clear,Clear,7,130,2018/02/25 05:00,69,0
2.43,2,3,few clouds,Clouds,7,120,2018/02/25 06:00,74,0
2.43,2,3,few clouds,Clouds,7,120,2018/02/25 07:00,69,0
2.43,2,3,few clouds,Clouds,6,120,2018/02/25 08:00,69,0
2.49,2,3,few clouds,Clouds,5,120,2018/02/25 09:00,74,0
4,4,4,few clouds,Clouds,8,120,2018/02/25 10:00,64,0
5,5,5,few clouds,Clouds,9,130,2018/02/25 11:00,60,0
5.57,5,6,few clouds,Clouds,8,130,2018/02/25 12:00,65,0
5.57,5,6,few clouds,Clouds,7,140,2018/02/25 13:00,60,0
6.13,5,7,few clouds,Clouds,7,130,2018/02/25 14:00,60,0
6.13,5,7,few clouds,Clouds,7,130,2018/02/25 15:00,65,0
6.13,5,7,few clouds,Clouds,6,120,2018/02/25 16:00,60,0
5.57,5,6,few clouds,Clouds,5,110,2018/02/25 17:00,56,0
4.57,4,5,few clouds,Clouds,3,90,2018/02/25 18:00,64,0
2.13,1,3,few clouds,Clouds,4,90,2018/02/25 19:00,74,0
2.13,1,3,Sky is Clear,Clear,4,90,2018/02/25 20:00,80,0
1.13,0,2,Sky is Clear,Clear,3,110,2018/02/25 21:00,100,0
0.7,-1,2,Sky is Clear,Clear,3,110,2018/02/25 22:00,80,0
2.43,2,3,Sky is Clear,Clear,4,130,2018/02/25 23:00,69,0
3,3,3,Sky is Clear,Clear,5,140,2018/02/26 00:00,69,0
2.43,2,3,Sky is Clear,Clear,4,130,2018/02/26 01:00,74,0
2,2,2,Sky is Clear,Clear,5,120,2018/02/26 02:00,74,0
2,2,2,Sky is Clear,Clear,4,130,2018/02/26 03:00,74,0
1.43,1,2,scattered clouds,Clouds,5,130,2018/02/26 04:00,74,0
1.43,1,2,scattered clouds,Clouds,5,130,2018/02/26 05:00,69,0
0.87,0,2,broken clouds,Clouds,7,120,2018/02/26 06:00,64,0
0.43,0,1,scattered clouds,Clouds,4,110,2018/02/26 07:00,69,0
0,0,0,scattered clouds,Clouds,6,110,2018/02/26 08:00,100,0
1,1,1,broken clouds,Clouds,6,120,2018/02/26 09:00,64,0
2,2,2,broken clouds,Clouds,7,120,2018/02/26 10:00,64,0
2,2,2,broken clouds,Clouds,6,100,2018/02/26 11:00,64,0
2,2,2,broken clouds,Clouds,5,110,2018/02/26 12:00,64,0
2,2,2,broken clouds,Clouds,6,100,2018/02/26 13:00,64,0
2,2,2,broken clouds,Clouds,7,90,2018/02/26 14:00,59,0
2,2,2,broken clouds,Clouds,6,90,2018/02/26 15:00,59,0
1.49,1,2,broken clouds,Clouds,6,90,2018/02/26 16:00,59,0
1.43,1,2,broken clouds,Clouds,6,90,2018/02/26 17:00,55,0
1.49,1,2,broken clouds,Clouds,7,90,2018/02/26 18:00,55,0
1,1,1,broken clouds,Clouds,6,100,2018/02/26 19:00,55,0
1,1,1,light shower snow,Snow,5,90,2018/02/26 20:00,55,0
1,1,1,broken clouds,Clouds,5,90,2018/02/26 21:00,59,0
2,2,2,broken clouds,Clouds,6,80,2018/02/26 22:00,55,0
1.57,1,2,broken clouds,Clouds,7,90,2018/02/26 23:00,59,0
1.57,1,2,broken clouds,Clouds,6,90,2018/02/27 00:00,55,0
1,1,1,broken clouds,Clouds,5,80,2018/02/27 01:00,55,0
1,1,1,broken clouds,Clouds,4,90,2018/02/27 02:00,59,0
1,1,1,broken clouds,Clouds,4,100,2018/02/27 03:00,59,0
0.57,0,1,broken clouds,Clouds,3,70,2018/02/27 04:00,100,0
0.57,0,1,broken clouds,Clouds,3,30,2018/02/27 05:00,100,0
0.13,-1,1,broken clouds,Clouds,2,360,2018/02/27 06:00,68,0
-0.43,-1,0,broken clouds,Clouds,5,340,2018/02/27 07:00,74,0
-1.43,-2,-1,broken clouds,Clouds,5,350,2018/02/27 08:00,74,0
-1,-1,-1,broken clouds,Clouds,5,350,2018/02/27 09:00,68,0
0,0,0,broken clouds,Clouds,6,350,2018/02/27 10:00,100,0
1.3,0,3,broken clouds,Clouds,6,360,2018/02/27 11:00,64,0
2.43,2,3,light shower snow,Snow,8,10,2018/02/27 12:00,64,0
3,3,3,light shower snow,Snow,9,30,2018/02/27 13:00,69,0
3.51,3,4,light shower snow,Snow,11,60,2018/02/27 14:00,69,0
3,3,3,few clouds,Clouds,10,60,2018/02/27 15:00,64,0
2.49,2,3,proximity shower rain,Rain,10,80,2018/02/27 16:00,55,0
2,2,2,scattered clouds,Clouds,8,80,2018/02/27 17:00,59,0
1.13,0,2,proximity shower rain,Rain,5,60,2018/02/27 18:00,100,0
0.13,-1,1,light shower snow,Snow,5,40,2018/02/27 19:00,100,0
-0.57,-1,0,broken clouds,Clouds,6,80,2018/02/27 20:00,100,0
0.57,0,1,broken clouds,Clouds,7,70,2018/02/27 21:00,100,0
-0.43,-1,0,scattered clouds,Clouds,6,50,2018/02/27 22:00,74,0
-1,-1,-1,light shower snow,Snow,8,30,2018/02/27 23:00,86,0
1.708,1.708,1.708,overcast clouds,Clouds,6,60,2018/02/28 00:00,100,0
1.708,1.708,1.708,overcast clouds,Clouds,6,60,2018/02/28 01:00,100,0
-1.01,-2,0,light shower snow,Snow,7,50,2018/02/28 02:00,100,0
-2,-2,-2,light shower snow,Snow,4,80,2018/02/28 03:00,100,0
-2,-2,-2,shower snow,Snow,7,80,2018/02/28 04:00,92,0
-2.57,-3,-2,shower snow,Snow,8,100,2018/02/28 05:00,92,0
-2.57,-3,-2,light shower snow,Snow,8,110,2018/02/28 06:00,79,0
-2,-2,-2,light shower snow,Snow,10,90,2018/02/28 07:00,68,0
-2,-2,-2,broken clouds,Clouds,8,70,2018/02/28 08:00,58,0
-2,-2,-2,light shower snow,Snow,9,70,2018/02/28 09:00,68,0
-2,-2,-2,light shower snow,Snow,8,60,2018/02/28 10:00,68,0
0.91,0.91,0.91,scattered clouds,Clouds,12,98,2018/02/28 11:00,100,0
-3,-3,-3,light shower snow,Snow,9,100,2018/02/28 12:00,86,0
-1.57,-2,-1,light shower snow,Snow,8,100,2018/02/28 13:00,68,0
-1.51,-2,-1,broken clouds,Clouds,12,100,2018/02/28 14:00,63,0
-1,-1,-1,broken clouds,Clouds,10,100,2018/02/28 15:00,63,0
-1,-1,-1,proximity shower rain,Rain,11,80,2018/02/28 16:00,58,0
-1.49,-2,-1,light shower snow,Snow,12,80,2018/02/28 17:00,86,0
-3.13,-4,-2,light shower snow,Snow,12,90,2018/02/28 18:00,74,0
-2.87,-4,-2,light shower snow,Snow,10,80,2018/02/28 19:00,92,0
-2.87,-4,-2,light shower snow,Snow,10,100,2018/02/28 20:00,100,0
-4,-4,-4,light shower snow,Snow,10,100,2018/02/28 21:00,100,0
1.114,1.114,1.114,scattered clouds,Clouds,15,89,2018/02/28 22:00,100,0
-3.43,-4,-3,broken clouds,Clouds,10,90,2018/02/28 23:00,92,0
-4,-4,-4,broken clouds,Clouds,10,90,2018/03/01 00:00,85,0
-4.49,-5,-4,light shower snow,Snow,11,60,2018/03/01 01:00,100,0
-5,-5,-5,light shower snow,Snow,11,100,2018/03/01 02:00,100,0
-5,-5,-5,light shower snow,Snow,10,90,2018/03/01 03:00,100,0
-5,-5,-5,light shower snow,Snow,9,100,2018/03/01 04:00,100,0
-4.57,-5,-4,light shower snow,Snow,9,90,2018/03/01 05:00,92,0
-5,-5,-5,light shower snow,Snow,13,80,2018/03/01 06:00,100,0
-4,-4,-4,light shower snow,Snow,12,80,2018/03/01 07:00,85,0
-3,-3,-3,light shower snow,Snow,13,80,2018/03/01 08:00,79,0
-3.51,-4,-3,broken clouds,Clouds,12,80,2018/03/01 09:00,86,0
-3.51,-4,-3,shower snow,Snow,13,90,2018/03/01 10:00,86,0
-3,-3,-3,shower snow,Snow,12,90,2018/03/01 11:00,92,0
-2,-2,-2,light shower snow,Snow,13,80,2018/03/01 12:00,86,0
-2,-2,-2,light shower snow,Snow,13,80,2018/03/01 13:00,92,0
-1.43,-2,-1,light shower snow,Snow,13,80,2018/03/01 14:00,92,0
-1.43,-2,-1,light shower snow,Snow,14,80,2018/03/01 15:00,92,0
-1,-1,-1,light shower snow,Snow,14,80,2018/03/01 16:00,86,0
-1.57,-2,-1,shower snow,Snow,15,80,2018/03/01 17:00,80,0
-1.57,-2,-1,light shower snow,Snow,13,80,2018/03/01 18:00,74,0
-1,-1,-1,light shower snow,Snow,14,80,2018/03/01 19:00,86,0
-1.57,-2,-1,light shower snow,Snow,15,80,2018/03/01 20:00,92,0
-1.57,-2,-1,light shower snow,Snow,14,80,2018/03/01 21:00,92,0
-1,-1,-1,scattered clouds,Clouds,14,80,2018/03/01 22:00,100,0
-1,-1,-1,light snow,Snow,14,80,2018/03/01 23:00,100,0
-1,-1,-1,light snow,Snow,15,80,2018/03/02 00:00,100,0
-1,-1,-1,light snow,Snow,15,80,2018/03/02 01:00,100,0
-1,-1,-1,light snow,Snow,16,80,2018/03/02 02:00,100,0
-1,-1,-1,snow,Snow,15,70,2018/03/02 03:00,100,0
-1,-1,-1,light snow,Snow,15,80,2018/03/02 04:00,100,0
-1,-1,-1,light snow,Snow,17,80,2018/03/02 05:00,100,0
-1,-1,-1,light snow,Snow,15,80,2018/03/02 06:00,100,0
-1,-1,-1,light snow,Snow,15,80,2018/03/02 07:00,100,0
-1,-1,-1,light snow,Snow,17,80,2018/03/02 08:00,100,0
-1,-1,-1,light snow,Snow,16,80,2018/03/02 09:00,100,0
-1,-1,-1,light snow,Snow,14,80,2018/03/02 10:00,100,0
-1,-1,-1,light snow,Snow,17,80,2018/03/02 11:00,100,0
-0.57,-1,0,light snow,Snow,16,80,2018/03/02 12:00,100,0
-0.51,-1,0,light snow,Snow,13,80,2018/03/02 13:00,100,0
0,0,0,light snow,Snow,15,80,2018/03/02 14:00,100,0
-0.57,-1,0,light snow,Snow,12,80,2018/03/02 15:00,100,0
-0.57,-1,0,light snow,Snow,14,80,2018/03/02 16:00,100,0
-0.57,-1,0,snow,Snow,14,80,2018/03/02 17:00,100,0
-0.57,-1,0,snow,Snow,13,80,2018/03/02 18:00,100,0
-1,-1,-1,snow,Snow,14,80,2018/03/02 19:00,100,0
-1,-1,-1,snow,Snow,14,90,2018/03/02 20:00,100,0
-1,-1,-1,snow,Snow,14,90,2018/03/02 21:00,100,0
-1,-1,-1,snow,Snow,12,90,2018/03/02 22:00,100,0
0,0,0,snow,Snow,12,90,2018/03/02 23:00,100,0
-1,-1,-1,snow,Snow,11,100,2018/03/03 00:00,100,0
-1,-1,-1,snow,Snow,11,90,2018/03/03 01:00,100,0
-1,-1,-1,light snow,Snow,11,100,2018/03/03 02:00,100,0
0,0,0,light snow,Snow,10,90,2018/03/03 03:00,100,0
0,0,0,light snow,Snow,9,90,2018/03/03 04:00,100,0
0,0,0,light snow,Snow,9,80,2018/03/03 05:00,100,0
0,0,0,light snow,Snow,11,90,2018/03/03 06:00,100,0
0,0,0,light snow,Snow,11,80,2018/03/03 07:00,100,0
0.43,0,1,broken clouds,Clouds,11,80,2018/03/03 08:00,100,0
0,0,0,broken clouds,Clouds,10,80,2018/03/03 09:00,100,0
1,1,1,mist,Mist,11,80,2018/03/03 10:00,100,0
1,1,1,light snow,Snow,10,80,2018/03/03 11:00,100,0
1,1,1,light snow,Snow,9,90,2018/03/03 12:00,100,0
1,1,1,mist,Mist,8,90,2018/03/03 13:00,100,0
1.57,1,2,mist,Mist,7,80,2018/03/03 14:00,100,0
1.57,1,2,mist,Mist,7,90,2018/03/03 15:00,100,0
2,2,2,mist,Mist,6,90,2018/03/03 16:00,93,0
2,2,2,mist,Mist,9,90,2018/03/03 17:00,93,0
2,2,2,light intensity drizzle,Drizzle,9,90,2018/03/03 18:00,100,0
2,2,2,light rain,Rain,9,80,2018/03/03 19:00,100,0
2,2,2,mist,Mist,8,90,2018/03/03 20:00,100,0
2,2,2,mist,Mist,9,90,2018/03/03 21:00,100,0
2,2,2,mist,Mist,10,90,2018/03/03 22:00,100,0
2,2,2,light rain,Rain,8,100,2018/03/03 23:00,100,0
2,2,2,light rain,Rain,8,90,2018/03/04 00:00,100,0
1,1,1,light rain,Rain,7,90,2018/03/04 01:00,100,0
1,1,1,light rain,Rain,8,90,2018/03/04 02:00,100,0
1,1,1,light rain,Rain,7,90,2018/03/04 03:00,100,0
1.43,1,2,light rain,Rain,7,90,2018/03/04 04:00,93,0
2,2,2,light rain,Rain,6,80,2018/03/04 05:00,93,0
2,2,2,mist,Mist,6,80,2018/03/04 06:00,93,0
2,2,2,broken clouds,Clouds,6,80,2018/03/04 07:00,93,0
2,2,2,broken clouds,Clouds,6,80,2018/03/04 08:00,93,0
2,2,2,mist,Mist,7,70,2018/03/04 09:00,93,0
2,2,2,light rain,Rain,6,80,2018/03/04 10:00,93,0
2.43,2,3,light rain,Rain,6,80,2018/03/04 11:00,93,0
3,3,3,light rain,Rain,5,70,2018/03/04 12:00,93,0
3,3,3,light rain,Rain,6,80,2018/03/04 13:00,100,0
4,4,4,light intensity drizzle,Drizzle,5,80,2018/03/04 14:00,93,0
